folder,image1,image2,image1_path,image2_path,cosine_similarity
BrunoMars,174.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.8095586895942688
BrunoMars,000034.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.8095632195472717
BrunoMars,000071.jpg,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,0.80970698595047
BrunoMars,000001.jpg,194.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/194.jpg,0.8101062774658203
BrunoMars,174.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.8101215958595276
BrunoMars,000024.jpg,000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,0.8104380965232849
BrunoMars,000031.jpg,000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,0.8109723329544067
BrunoMars,000024.jpg,000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,0.8110225200653076
BrunoMars,000005.jpg,000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,0.8111436367034912
BrunoMars,000001.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.8112002611160278
BrunoMars,000034.jpg,198.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/198.jpg,0.8114738464355469
BrunoMars,000044.jpg,175.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/175.jpg,0.8115413784980774
BrunoMars,161.jpg,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,0.8118879199028015
BrunoMars,000002.jpg,000054.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000054.jpg,0.8118890523910522
BrunoMars,000006.jpg,000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,0.8119750022888184
BrunoMars,193.jpg,197.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/197.jpg,0.8120738863945007
BrunoMars,000083.jpg,194.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/194.jpg,0.8122527599334717
BrunoMars,000063.jpg,161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000063.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,0.8122695088386536
BrunoMars,000033.jpg,197.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/197.jpg,0.8123579025268555
BrunoMars,000030.jpg,181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,0.8124245405197144
BrunoMars,000006.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.8124783635139465
BrunoMars,000044.jpg,000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,0.812510073184967
BrunoMars,000002.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.8125197887420654
BrunoMars,179.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/179.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.8125978708267212
BrunoMars,159.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.8127389550209045
BrunoMars,000083.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.8127850294113159
BrunoMars,174.jpg,181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,0.8128882050514221
BrunoMars,000038.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.8129017353057861
BrunoMars,159.jpg,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,0.8132983446121216
BrunoMars,000024.jpg,000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,0.8133577108383179
BrunoMars,000151.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.813511848449707
BrunoMars,000059.jpg,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,0.8136105537414551
BrunoMars,000083.jpg,179.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/179.jpg,0.8136910796165466
BrunoMars,000038.jpg,185.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/185.jpg,0.8136988878250122
BrunoMars,000049.jpg,000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000049.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,0.8137845993041992
BrunoMars,000083.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.8139299154281616
BrunoMars,000006.jpg,000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,0.8140638470649719
BrunoMars,000030.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.8143184781074524
BrunoMars,000057.jpg,000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000057.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,0.8145279288291931
BrunoMars,000031.jpg,193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,0.814560055732727
BrunoMars,000005.jpg,000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000096.jpg,0.8145689368247986
BrunoMars,000057.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000057.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.8145719766616821
BrunoMars,000033.jpg,000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,0.8149778246879578
BrunoMars,000001.jpg,000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,0.8152502179145813
BrunoMars,000031.jpg,000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,0.815351665019989
BrunoMars,000038.jpg,198.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/198.jpg,0.8154096603393555
BrunoMars,000034.jpg,193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,0.8155406713485718
BrunoMars,171.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.8157874941825867
BrunoMars,000096.jpg,190.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/190.jpg,0.8158901333808899
BrunoMars,000085.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.8159183859825134
BrunoMars,159.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.8160308599472046
BrunoMars,000051.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.8160611987113953
BrunoMars,000044.jpg,000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000096.jpg,0.8161405324935913
BrunoMars,000006.jpg,198.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/198.jpg,0.8161601424217224
BrunoMars,000059.jpg,000063.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000063.jpg,0.8161737322807312
BrunoMars,000002.jpg,175.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/175.jpg,0.8161815404891968
BrunoMars,000064.jpg,000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,0.8162028789520264
BrunoMars,000025.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000025.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.8164859414100647
BrunoMars,000151.jpg,161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,0.8167485594749451
BrunoMars,000006.jpg,000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000024.jpg,0.8168551921844482
BrunoMars,000054.jpg,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000054.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,0.8170190453529358
BrunoMars,000044.jpg,000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,0.8170662522315979
BrunoMars,000025.jpg,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000025.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,0.8172340989112854
BrunoMars,000033.jpg,000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000085.jpg,0.8173600435256958
BrunoMars,000151.jpg,194.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/194.jpg,0.8173666000366211
BrunoMars,000096.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.8174309134483337
BrunoMars,000008.jpg,000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000071.jpg,0.8175918459892273
BrunoMars,000049.jpg,198.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000049.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/198.jpg,0.8176214098930359
BrunoMars,000001.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.8178582787513733
BrunoMars,000033.jpg,000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,0.8179040551185608
BrunoMars,000071.jpg,175.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/175.jpg,0.8180588483810425
BrunoMars,000033.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.8181260228157043
BrunoMars,168.jpg,190.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/190.jpg,0.8181937336921692
BrunoMars,000057.jpg,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000057.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,0.8182063102722168
BrunoMars,000031.jpg,000048.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000048.jpg,0.8182631731033325
BrunoMars,168.jpg,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,0.8183038234710693
BrunoMars,000033.jpg,000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,0.8183477520942688
BrunoMars,175.jpg,197.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/175.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/197.jpg,0.8188433647155762
BrunoMars,000005.jpg,000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,0.8188994526863098
BrunoMars,000024.jpg,000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,0.8190160393714905
BrunoMars,000008.jpg,170.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/170.jpg,0.8190949559211731
BrunoMars,000034.jpg,000116.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000116.jpg,0.8191106915473938
BrunoMars,000151.jpg,193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,0.8191404342651367
BrunoMars,000008.jpg,000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000038.jpg,0.8192663788795471
BrunoMars,000001.jpg,000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,0.8195178508758545
BrunoMars,000001.jpg,000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,0.8196594715118408
BrunoMars,000024.jpg,000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,0.8198838829994202
BrunoMars,000051.jpg,000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000071.jpg,0.8199149370193481
BrunoMars,000071.jpg,193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,0.8199780583381653
BrunoMars,000030.jpg,000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,0.8200128078460693
BrunoMars,000034.jpg,194.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/194.jpg,0.8201466202735901
BrunoMars,000083.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.8203474283218384
BrunoMars,000033.jpg,172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,0.8204202651977539
BrunoMars,000031.jpg,197.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/197.jpg,0.8204386830329895
BrunoMars,000005.jpg,000054.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000054.jpg,0.8206751346588135
BrunoMars,000063.jpg,194.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000063.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/194.jpg,0.8207530975341797
BrunoMars,000030.jpg,193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,0.8209637999534607
BrunoMars,000057.jpg,000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000057.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,0.820969820022583
BrunoMars,000005.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.8209784030914307
BrunoMars,000151.jpg,179.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/179.jpg,0.8210932612419128
BrunoMars,000057.jpg,172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000057.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,0.8211320638656616
BrunoMars,174.jpg,190.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/190.jpg,0.821169912815094
BrunoMars,161.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.8211764693260193
BrunoMars,175.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/175.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.821227490901947
BrunoMars,168.jpg,197.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/197.jpg,0.8212475180625916
BrunoMars,000024.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.8212977051734924
BrunoMars,000024.jpg,172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,0.8213500380516052
BrunoMars,000024.jpg,000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000024.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,0.8214931488037109
BrunoMars,000008.jpg,159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,0.821793258190155
BrunoMars,000005.jpg,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,0.8218010663986206
BrunoMars,000038.jpg,000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,0.8218044638633728
BrunoMars,000030.jpg,000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,0.8219115138053894
BrunoMars,000048.jpg,185.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000048.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/185.jpg,0.8220033049583435
BrunoMars,174.jpg,175.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/175.jpg,0.8221132159233093
BrunoMars,174.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.8221278190612793
BrunoMars,166.jpg,170.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/166.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/170.jpg,0.8221307992935181
BrunoMars,000038.jpg,000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000096.jpg,0.8221490383148193
BrunoMars,000008.jpg,000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,0.8222018480300903
BrunoMars,000033.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.8222318887710571
BrunoMars,000002.jpg,179.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/179.jpg,0.8223879337310791
BrunoMars,170.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/170.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.8224195241928101
BrunoMars,161.jpg,179.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/179.jpg,0.8226903676986694
BrunoMars,000033.jpg,000057.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000057.jpg,0.8227233290672302
BrunoMars,000096.jpg,185.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/185.jpg,0.8228380680084229
